order_id,order_date,customer_id,product_id,quantity,unit_price
ORD-03-104952,2026-03-02,19,14,4,27.04
ORD-03-104953,2026-03-21,26,18,5,30.88
ORD-03-104954,2026-03-18,47,14,2,31.72
ORD-03-104955,2026-03-08,12,10,3,23.19
ORD-03-104956,2026-03-27,45,14,5,30.01
ORD-03-104957,2026-03-27,25,3,3,27.33
ORD-03-104958,2026-03-10,47,6,3,33.22
ORD-03-104959,2026-03-20,19,6,4,31.19
ORD-03-104960,2026-03-10,50,4,1,111.64
ORD-03-104961,2026-03-27,12,2,3,51.11
ORD-03-104962,2026-03-04,34,9,1,29.97
ORD-03-104963,2026-03-03,7,6,2,32.46
ORD-03-104964,2026-03-28,30,10,5,21.1
ORD-03-104965,2026-03-12,49,5,4,87.11
ORD-03-104966,2026-03-16,49,11,5,19.91
ORD-03-104967,2026-03-22,1,13,2,79.37
ORD-03-104968,2026-03-04,16,14,4,31.4
ORD-03-104969,2026-03-07,37,20,1,46.83
ORD-03-104970,2026-03-21,18,10,1,23.03
ORD-03-104971,2026-03-23,29,7,4,52.57
ORD-03-104972,2026-03-23,46,20,4,48.8
ORD-03-104973,2026-03-18,12,8,5,37.91
ORD-03-104974,2026-03-08,44,16,4,33.55
ORD-03-104975,2026-03-06,24,5,4,78.53
ORD-03-104976,2026-03-19,49,12,1,15.19
ORD-03-104977,2026-03-18,13,20,3,49.08
ORD-03-104978,2026-03-29,37,8,1,43.18
ORD-03-104979,2026-03-14,28,10,4,21.38
ORD-03-104980,2026-03-27,33,6,4,29.51
ORD-03-104981,2026-03-30,31,1,1,96.69
ORD-03-104982,2026-03-18,43,20,3,44.93
ORD-03-104983,2026-03-23,29,13,2,74.8
ORD-03-104984,2026-03-30,27,3,2,22.51
ORD-03-104985,2026-03-16,47,1,1,81.6
ORD-03-104986,2026-03-28,49,15,2,15.68
ORD-03-104987,2026-03-25,22,6,4,30.98
ORD-03-104988,2026-03-15,30,19,4,94.5
ORD-03-104989,2026-03-08,38,17,1,66.77
ORD-03-104990,2026-03-14,19,5,3,85.16
ORD-03-104991,2026-03-05,46,17,2,59.85
ORD-03-104992,2026-03-29,4,7,2,52.63
ORD-03-104993,2026-03-30,38,18,4,30.64
ORD-03-104994,2026-03-27,10,3,1,23.37
ORD-03-104995,2026-03-27,32,11,5,17.13
ORD-03-104996,2026-03-11,30,7,2,43.99
ORD-03-104997,2026-03-28,38,5,1,76.64
ORD-03-104998,2026-03-12,6,16,2,33.67
ORD-03-104999,2026-03-20,2,20,3,42.37
ORD-03-105000,2026-03-14,45,10,1,20.56
ORD-03-105001,2026-03-20,14,13,5,72.58
ORD-03-105002,2026-03-03,10,1,5,86.96
ORD-03-105003,2026-03-15,46,18,5,27.7
ORD-03-105004,2026-03-16,46,14,3,29.75
ORD-03-105005,2026-03-27,46,17,1,57.82
ORD-03-105006,2026-03-31,6,19,3,92.76
ORD-03-105007,2026-03-30,15,1,1,98.56
ORD-03-105008,2026-03-07,2,16,4,34.74
ORD-03-105009,2026-03-23,28,1,3,98.59
ORD-03-105010,2026-03-22,19,15,1,15.58
ORD-03-105011,2026-03-16,36,11,3,18.53
ORD-03-105012,2026-03-01,49,3,3,24.08
ORD-03-105013,2026-03-03,27,12,5,15.25
ORD-03-105014,2026-03-19,29,14,4,28.83
ORD-03-105015,2026-03-13,19,20,2,45.83
ORD-03-105016,2026-03-22,39,17,4,70.31
ORD-03-105017,2026-03-14,26,10,5,22.4
ORD-03-105018,2026-03-18,14,3,1,23.5
ORD-03-105019,2026-03-18,40,6,5,32.97
ORD-03-105020,2026-03-29,46,18,1,29.31
ORD-03-105021,2026-03-27,39,10,1,23.53
ORD-03-105022,2026-03-02,9,15,2,16.47
ORD-03-105023,2026-03-13,33,3,1,26.23
ORD-03-105024,2026-03-17,47,17,1,68.8
ORD-03-105025,2026-03-25,33,11,2,19.13
ORD-03-105026,2026-03-23,24,19,2,97.06
ORD-03-105027,2026-03-31,5,16,2,34.43
ORD-03-105028,2026-03-04,19,20,5,49.93
ORD-03-105029,2026-03-26,14,1,3,86.03
ORD-03-105030,2026-03-19,6,18,3,27.61
ORD-03-105031,2026-03-19,20,7,3,44.59
ORD-03-105032,2026-03-23,18,4,5,125.89
ORD-03-105033,2026-03-27,5,1,1,82.25
ORD-03-105034,2026-03-03,43,6,2,29.98
ORD-03-105035,2026-03-30,12,14,3,28.26
ORD-03-105036,2026-03-31,28,10,4,21.08
ORD-03-105037,2026-03-04,9,3,5,24.21
ORD-03-105038,2026-03-19,39,1,5,84.8
ORD-03-105039,2026-03-26,49,1,3,88.56
ORD-03-105040,2026-03-11,42,9,2,25.85
ORD-03-105041,2026-03-27,38,8,4,37.56
ORD-03-105042,2026-03-27,2,12,4,15.24
ORD-03-105043,2026-03-27,10,8,4,36.63
ORD-03-105044,2026-03-20,38,18,4,30.86
ORD-03-105045,2026-03-31,7,15,2,14.77
ORD-03-105046,2026-03-06,3,3,2,23.67
ORD-03-105047,2026-03-25,48,15,3,17.1
ORD-03-105048,2026-03-15,4,9,2,25.16
ORD-03-105049,2026-03-06,13,1,4,88.07
ORD-03-105050,2026-03-16,35,8,2,37.99
ORD-03-105051,2026-03-06,33,19,5,93.37
ORD-03-105052,2026-03-21,35,17,3,60.44
ORD-03-105053,2026-03-08,14,2,1,54.41
ORD-03-105054,2026-03-01,42,6,3,32.23
ORD-03-105055,2026-03-31,26,14,1,30.19
ORD-03-105056,2026-03-16,13,1,4,89.69
ORD-03-105057,2026-03-27,37,12,3,13.61
ORD-03-105058,2026-03-21,19,11,3,17.9
ORD-03-105059,2026-03-07,18,8,4,40.01
ORD-03-105060,2026-03-14,7,19,3,97.61
ORD-03-105061,2026-03-28,25,4,5,116.78
ORD-03-105062,2026-03-14,33,1,5,81.8
ORD-03-105063,2026-03-16,11,11,3,19.6
ORD-03-105064,2026-03-23,32,15,1,17.09
ORD-03-105065,2026-03-28,44,17,5,67.65
ORD-03-105066,2026-03-17,44,10,2,22.25
ORD-03-105067,2026-03-10,6,15,1,15.62
ORD-03-105068,2026-03-07,41,18,2,28.16
ORD-03-105069,2026-03-26,28,12,2,13.64
ORD-03-105070,2026-03-11,14,16,5,36.91
ORD-03-105071,2026-03-11,33,18,2,27.79
ORD-03-105072,2026-03-06,45,12,5,14.18
ORD-03-105073,2026-03-20,33,3,5,25.4
ORD-03-105074,2026-03-17,41,13,3,71.87
ORD-03-105075,2026-03-17,5,18,5,30.97
ORD-03-105076,2026-03-25,21,18,4,27.4
ORD-03-105077,2026-03-03,42,3,5,23.92
ORD-03-105078,2026-03-25,27,16,3,32.48
ORD-03-105079,2026-03-22,38,5,1,83.81
ORD-03-105080,2026-03-25,20,1,4,92.7
ORD-03-105081,2026-03-08,30,17,2,58.16
ORD-03-105082,2026-03-31,34,15,4,14.88
ORD-03-105083,2026-03-22,38,15,2,14.5
ORD-03-105084,2026-03-16,41,19,1,82.84
ORD-03-105085,2026-03-02,20,12,5,15.19
ORD-03-105086,2026-03-19,12,10,2,21.74
ORD-03-105087,2026-03-31,8,12,1,13.4
ORD-03-105088,2026-03-29,41,7,5,52.22
ORD-03-105089,2026-03-22,18,7,2,51.97
ORD-03-105090,2026-03-08,22,11,1,20.26
ORD-03-105091,2026-03-23,47,3,2,27.43
ORD-03-105092,2026-03-28,29,7,1,46.33
ORD-03-105093,2026-03-01,44,12,4,13.17
ORD-03-105094,2026-03-15,17,15,4,17.5
ORD-03-105095,2026-03-12,49,19,1,89.26
ORD-03-105096,2026-03-07,44,12,4,15.91
ORD-03-105097,2026-03-11,11,15,1,15.62
ORD-03-105098,2026-03-02,27,17,5,63.43
ORD-03-105099,2026-03-09,28,13,2,77.96
ORD-03-105100,2026-03-02,3,19,3,83.66
ORD-03-105101,2026-03-05,4,19,2,92.29
ORD-03-105102,2026-03-03,18,5,3,74.38
ORD-03-105103,2026-03-18,40,4,3,126.2
ORD-03-105104,2026-03-25,24,4,2,122.61
ORD-03-105105,2026-03-02,47,9,4,25.49
ORD-03-105106,2026-03-28,35,19,5,89.51
ORD-03-105107,2026-03-16,4,10,4,20.25
ORD-03-105108,2026-03-05,6,7,5,47.08
ORD-03-105109,2026-03-20,4,2,5,49.08
ORD-03-105110,2026-03-20,42,17,5,59.74
ORD-03-105111,2026-03-27,14,11,3,18.73
ORD-03-105112,2026-03-16,30,4,1,119.63
ORD-03-105113,2026-03-12,10,20,4,45.92
ORD-03-105114,2026-03-05,35,20,3,45.25
ORD-03-105115,2026-03-28,3,4,3,116.96
ORD-03-105116,2026-03-01,25,13,1,80.36
ORD-03-105117,2026-03-28,32,14,5,28.24
ORD-03-105118,2026-03-20,18,14,2,27.9
ORD-03-105119,2026-03-22,28,16,3,37.51
ORD-03-105120,2026-03-02,33,1,1,90.32
ORD-03-105121,2026-03-06,45,14,3,29.03
ORD-03-105122,2026-03-17,1,13,3,82.88
ORD-03-105123,2026-03-15,17,12,2,15.07
ORD-03-105124,2026-03-13,35,9,5,25.81
ORD-03-105125,2026-03-31,19,4,5,107.59
ORD-03-105126,2026-03-31,37,13,1,80.33
ORD-03-105127,2026-03-02,15,10,3,23.13
ORD-03-105128,2026-03-25,50,18,5,27.73
ORD-03-105129,2026-03-19,41,14,3,31.11
ORD-03-105130,2026-03-13,25,1,2,85.42
ORD-03-105131,2026-03-06,13,13,1,81.98
ORD-03-105132,2026-03-31,44,15,3,14.91
ORD-03-105133,2026-03-09,23,15,1,15.63
ORD-03-105134,2026-03-14,42,17,3,61.33
ORD-03-105135,2026-03-03,35,3,2,26.57
ORD-03-105136,2026-03-14,43,16,3,37.28
ORD-03-105137,2026-03-09,21,4,3,123.85
ORD-03-105138,2026-03-31,24,14,5,27.83
ORD-03-105139,2026-03-23,8,19,3,82.91
ORD-03-105140,2026-03-25,35,15,4,15.55
ORD-03-105141,2026-03-08,1,7,5,44.38
ORD-03-105142,2026-03-19,46,20,3,46.61
ORD-03-105143,2026-03-28,5,11,4,18.73
ORD-03-105144,2026-03-16,24,13,2,85.59
ORD-03-105145,2026-03-08,25,19,1,91.65
ORD-03-105146,2026-03-24,26,8,2,41.94
ORD-03-105147,2026-03-26,44,13,1,75.75
ORD-03-105148,2026-03-08,10,3,2,27.17
ORD-03-105149,2026-03-08,20,20,1,45.6
ORD-03-105150,2026-03-22,39,9,5,27.48
ORD-03-105151,2026-03-11,4,15,1,15.74
ORD-03-105152,2026-03-31,27,17,3,58.92
ORD-03-105153,2026-03-26,37,17,4,58.85
ORD-03-105154,2026-03-16,24,20,2,43.95
ORD-03-105155,2026-03-07,12,2,5,55.68
ORD-03-105156,2026-03-22,36,20,3,43.76
ORD-03-105157,2026-03-23,8,5,2,74.7
ORD-03-105158,2026-03-01,47,10,2,23.72
ORD-03-105159,2026-03-16,35,9,2,27.91
ORD-03-105160,2026-03-05,26,9,2,29.14
ORD-03-105161,2026-03-21,31,8,4,41.66
ORD-03-105162,2026-03-01,21,9,4,24.97
ORD-03-105163,2026-03-02,40,1,5,96.24
ORD-03-105164,2026-03-22,31,3,5,24.56
ORD-03-105165,2026-03-15,29,8,3,38.13
ORD-03-105166,2026-03-29,11,7,1,48.49
ORD-03-105167,2026-03-12,21,20,3,43.36
ORD-03-105168,2026-03-21,42,1,5,92.75
ORD-03-105169,2026-03-18,43,8,1,36.14
ORD-03-105170,2026-03-01,47,7,2,50.78
ORD-03-105171,2026-03-27,47,5,5,85.48
ORD-03-105172,2026-03-28,5,9,4,26.05
ORD-03-105173,2026-03-14,31,7,4,51.35
ORD-03-105174,2026-03-07,14,6,1,31.34
ORD-03-105175,2026-03-26,45,12,4,13.61
ORD-03-105176,2026-03-01,47,1,3,94.67
ORD-03-105177,2026-03-30,26,1,1,96.03
ORD-03-105178,2026-03-27,11,3,3,27.06
ORD-03-105179,2026-03-06,39,1,2,83.08
ORD-03-105180,2026-03-01,19,2,1,50.92
ORD-03-105181,2026-03-17,17,14,3,32.33
ORD-03-105182,2026-03-09,40,14,2,29.39
ORD-03-105183,2026-03-01,5,13,2,72.46
ORD-03-105184,2026-03-24,37,6,5,30.49
ORD-03-105185,2026-03-27,12,1,3,90.29
ORD-03-105186,2026-03-04,21,10,5,23.57
ORD-03-105187,2026-03-15,24,2,3,53.94
ORD-03-105188,2026-03-19,46,11,3,17.79
ORD-03-105189,2026-03-11,11,10,2,22.75
ORD-03-105190,2026-03-05,48,8,5,41.96
ORD-03-105191,2026-03-29,35,12,2,15.29
ORD-03-105192,2026-03-22,3,15,5,16.0
ORD-03-105193,2026-03-11,30,6,4,30.6
ORD-03-105194,2026-03-06,6,14,3,31.51
ORD-03-105195,2026-03-26,44,8,3,43.19
ORD-03-105196,2026-03-08,37,16,1,32.17
ORD-03-105197,2026-03-23,21,9,4,26.04
ORD-03-105198,2026-03-18,3,7,2,52.24
ORD-03-105199,2026-03-22,23,17,3,58.78
ORD-03-105200,2026-03-27,17,12,1,15.18
ORD-03-105201,2026-03-26,34,19,1,97.41
ORD-03-105202,2026-03-04,9,10,1,20.77
ORD-03-105203,2026-03-22,16,20,2,48.48
ORD-03-105204,2026-03-25,14,20,3,47.96
ORD-03-105205,2026-03-27,21,15,5,17.22
ORD-03-105206,2026-03-03,14,8,5,42.43
ORD-03-105207,2026-03-10,50,20,4,50.52
ORD-03-105208,2026-03-15,29,13,3,73.44
ORD-03-105209,2026-03-26,8,9,2,26.21
ORD-03-105210,2026-03-18,40,10,1,22.21
ORD-03-105211,2026-03-22,7,14,1,32.93
ORD-03-105212,2026-03-03,7,12,4,15.74
ORD-03-105213,2026-03-19,20,8,3,37.52
ORD-03-105214,2026-03-20,33,10,1,20.91
ORD-03-105215,2026-03-02,34,4,5,128.8
ORD-03-105216,2026-03-15,46,9,3,27.28
ORD-03-105217,2026-03-22,34,8,5,36.23
ORD-03-105218,2026-03-14,36,20,3,48.39
ORD-03-105219,2026-03-18,16,15,5,15.13
ORD-03-105220,2026-03-20,18,4,2,115.79
ORD-03-105221,2026-03-04,46,11,5,19.85
ORD-03-105222,2026-03-31,33,9,1,27.64
ORD-03-105223,2026-03-07,11,13,1,76.68
ORD-03-105224,2026-03-20,19,7,2,43.92
ORD-03-105225,2026-03-07,49,15,3,16.87
ORD-03-105226,2026-03-03,50,14,1,31.94
ORD-03-105227,2026-03-04,27,16,4,33.01
ORD-03-105228,2026-03-03,24,5,2,82.47
ORD-03-105229,2026-03-21,11,3,3,25.24
ORD-03-105230,2026-03-16,36,2,2,54.26
ORD-03-105231,2026-03-24,34,1,5,95.07
ORD-03-105232,2026-03-23,19,8,1,37.13
ORD-03-105233,2026-03-14,40,18,4,30.7
ORD-03-105234,2026-03-28,20,3,2,25.37
ORD-03-105235,2026-03-19,35,19,1,89.6
ORD-03-105236,2026-03-30,1,20,1,49.63
ORD-03-105237,2026-03-11,44,9,2,26.88
ORD-03-105238,2026-03-09,10,15,5,17.42
ORD-03-105239,2026-03-26,14,9,1,25.58
ORD-03-105240,2026-03-20,20,13,4,78.3
ORD-03-105241,2026-03-28,30,7,5,50.13
ORD-03-105242,2026-03-01,17,4,5,114.56
ORD-03-105243,2026-03-15,25,8,5,42.23
ORD-03-105244,2026-03-12,19,14,5,32.26
ORD-03-105245,2026-03-11,8,5,4,77.58
ORD-03-105246,2026-03-10,22,16,2,38.04
ORD-03-105247,2026-03-13,3,7,5,46.87
ORD-03-105248,2026-03-13,41,14,4,32.15
ORD-03-105249,2026-03-12,49,6,3,29.94
ORD-03-105250,2026-03-04,34,16,1,37.71
ORD-03-105251,2026-03-29,46,20,4,45.02
ORD-03-105252,2026-03-28,14,13,4,80.77
ORD-03-105253,2026-03-21,16,4,1,120.38
ORD-03-105254,2026-03-14,27,11,3,17.75
ORD-03-105255,2026-03-28,43,12,1,15.33
ORD-03-105256,2026-03-24,25,6,3,33.48
ORD-03-105257,2026-03-21,7,3,3,26.14
ORD-03-105258,2026-03-09,20,1,1,87.89
ORD-03-105259,2026-03-19,41,8,2,36.24
ORD-03-105260,2026-03-02,21,16,3,32.39
ORD-03-105261,2026-03-12,45,19,2,93.42
ORD-03-105262,2026-03-07,45,15,4,17.46
ORD-03-105263,2026-03-09,31,12,3,15.2
ORD-03-105264,2026-03-06,41,16,4,37.27
ORD-03-105265,2026-03-02,27,20,4,42.65
ORD-03-105266,2026-03-27,16,20,2,45.57
ORD-03-105267,2026-03-05,20,10,1,23.51
ORD-03-105268,2026-03-14,39,2,2,50.88
ORD-03-105269,2026-03-24,19,8,5,37.7
ORD-03-105270,2026-03-24,15,5,5,84.25
ORD-03-105271,2026-03-02,38,15,2,15.08
ORD-03-105272,2026-03-17,47,7,1,50.43
ORD-03-105273,2026-03-13,48,4,4,123.12
ORD-03-105274,2026-03-13,12,20,2,43.53
ORD-03-105275,2026-03-05,33,5,4,81.93
ORD-03-105276,2026-03-16,48,6,4,30.2
ORD-03-105277,2026-03-27,20,19,1,99.83
ORD-03-105278,2026-03-06,6,17,5,59.73
ORD-03-105279,2026-03-28,41,13,2,79.63
ORD-03-105280,2026-03-07,13,9,5,26.62
ORD-03-105281,2026-03-19,50,14,5,30.67
ORD-03-105282,2026-03-22,12,18,3,27.84
ORD-03-105283,2026-03-10,20,19,1,87.13
ORD-03-105284,2026-03-20,19,6,3,31.93
ORD-03-105285,2026-03-26,38,4,5,112.86
ORD-03-105286,2026-03-27,27,10,5,22.04
ORD-03-105287,2026-03-12,19,1,4,82.11
ORD-03-105288,2026-03-15,26,20,1,43.08
ORD-03-105289,2026-03-18,46,15,2,17.57
ORD-03-105290,2026-03-09,31,13,2,83.77
ORD-03-105291,2026-03-03,9,6,1,30.17
ORD-03-105292,2026-03-02,13,6,4,33.8
ORD-03-105293,2026-03-24,25,14,3,28.89
ORD-03-105294,2026-03-14,21,5,3,75.63
ORD-03-105295,2026-03-19,11,16,3,32.16
ORD-03-105296,2026-03-11,12,17,4,68.69
ORD-03-105297,2026-03-02,3,20,3,47.14
ORD-03-105298,2026-03-07,23,13,3,81.13
ORD-03-105299,2026-03-18,9,8,3,36.19
ORD-03-105300,2026-03-31,28,9,3,26.84
ORD-03-105301,2026-03-06,27,19,3,92.92
ORD-03-105302,2026-03-21,38,14,1,29.8
ORD-03-105303,2026-03-09,47,18,1,31.05
ORD-03-105304,2026-03-23,12,9,4,25.38
ORD-03-105305,2026-03-01,1,18,2,27.6
ORD-03-105306,2026-03-03,29,16,5,34.74
ORD-03-105307,2026-03-03,28,11,3,17.37
ORD-03-105308,2026-03-23,12,11,4,19.21
ORD-03-105309,2026-03-31,23,9,2,25.39
ORD-03-105310,2026-03-17,30,19,4,93.48
ORD-03-105311,2026-03-09,41,12,5,14.17
ORD-03-105312,2026-03-17,12,18,3,26.37
ORD-03-105313,2026-03-02,31,6,4,33.3
ORD-03-105314,2026-03-27,36,11,1,17.25
ORD-03-105315,2026-03-29,8,6,4,29.56
ORD-03-105316,2026-03-06,19,15,1,16.07
ORD-03-105317,2026-03-03,21,1,3,96.32
ORD-03-105318,2026-03-21,36,4,4,120.98
ORD-03-105319,2026-03-31,15,5,4,87.9
ORD-03-105320,2026-03-25,35,12,3,13.38
ORD-03-105321,2026-03-30,34,15,4,15.15
ORD-03-105322,2026-03-20,19,3,2,26.74
ORD-03-105323,2026-03-05,1,14,1,31.58
ORD-03-105324,2026-03-13,19,14,2,29.06
ORD-03-105325,2026-03-04,33,6,5,30.75
ORD-03-105326,2026-03-27,49,2,3,50.97
ORD-03-105327,2026-03-17,12,17,3,68.82
ORD-03-105328,2026-03-17,22,18,1,28.28
ORD-03-105329,2026-03-31,21,3,2,27.46
ORD-03-105330,2026-03-07,32,12,2,15.76
ORD-03-105331,2026-03-08,19,9,3,28.25
ORD-03-105332,2026-03-15,10,3,2,24.25
ORD-03-105333,2026-03-29,31,19,3,93.88
ORD-03-105334,2026-03-02,44,7,2,53.31
ORD-03-105335,2026-03-18,8,16,3,36.61
ORD-03-105336,2026-03-23,46,8,5,43.5
ORD-03-105337,2026-03-21,29,4,2,130.0
ORD-03-105338,2026-03-30,30,13,5,72.11
ORD-03-105339,2026-03-13,16,18,1,29.88
ORD-03-105340,2026-03-20,21,13,3,79.82
ORD-03-105341,2026-03-28,17,3,5,26.49
ORD-03-105342,2026-03-15,12,3,2,24.14
ORD-03-105343,2026-03-27,2,11,5,19.31
ORD-03-105344,2026-03-13,21,14,1,27.39
ORD-03-105345,2026-03-24,38,5,1,79.78
ORD-03-105346,2026-03-10,50,4,1,109.4
ORD-03-105347,2026-03-20,48,12,3,14.28
ORD-03-105348,2026-03-26,9,18,1,30.16
ORD-03-105349,2026-03-10,31,19,5,92.75
ORD-03-105350,2026-03-30,46,4,4,113.39
ORD-03-105351,2026-03-28,22,12,1,13.5
ORD-03-105352,2026-03-12,46,10,1,23.52
ORD-03-105353,2026-03-07,30,18,2,27.59
ORD-03-105354,2026-03-28,4,1,2,86.61
ORD-03-105355,2026-03-09,35,7,3,46.51
ORD-03-105356,2026-03-23,27,7,2,52.84
ORD-03-105357,2026-03-03,45,12,2,15.35
ORD-03-105358,2026-03-08,45,16,5,38.13
ORD-03-105359,2026-03-31,1,2,3,52.89
ORD-03-105360,2026-03-31,16,9,5,27.35
ORD-03-105361,2026-03-24,1,13,3,75.81
ORD-03-105362,2026-03-07,14,11,3,20.69
ORD-03-105363,2026-03-11,2,10,5,24.13
ORD-03-105364,2026-03-06,27,8,3,37.36
ORD-03-105365,2026-03-29,15,17,3,66.56
ORD-03-105366,2026-03-14,27,16,3,35.06
ORD-03-105367,2026-03-15,7,5,3,82.89
ORD-03-105368,2026-03-19,24,18,3,26.32
ORD-03-105369,2026-03-10,10,2,5,57.36
ORD-03-105370,2026-03-06,8,5,5,84.54
ORD-03-105371,2026-03-15,50,8,3,37.36
ORD-03-105372,2026-03-24,32,14,1,32.37
ORD-03-105373,2026-03-29,36,17,3,59.36
ORD-03-105374,2026-03-07,2,19,5,93.68
ORD-03-105375,2026-03-27,12,13,5,83.13
ORD-03-105376,2026-03-13,21,7,3,47.48
ORD-03-105377,2026-03-05,23,12,4,15.69
ORD-03-105378,2026-03-13,19,18,1,30.26
ORD-03-105379,2026-03-31,50,15,5,16.38
ORD-03-105380,2026-03-19,36,15,2,14.96
ORD-03-105381,2026-03-26,43,5,2,72.55
ORD-03-105382,2026-03-05,24,10,5,22.52
ORD-03-105383,2026-03-28,35,7,3,51.54
ORD-03-105384,2026-03-19,7,7,2,51.17
ORD-03-105385,2026-03-25,6,5,2,72.72
ORD-03-105386,2026-03-04,20,3,4,24.54
ORD-03-105387,2026-03-19,21,10,3,20.6
ORD-03-105388,2026-03-27,50,10,2,22.72
ORD-03-105389,2026-03-15,24,10,3,23.88
ORD-03-105390,2026-03-26,25,19,1,97.99
ORD-03-105391,2026-03-25,38,4,5,117.02
ORD-03-105392,2026-03-16,22,1,4,86.99
ORD-03-105393,2026-03-11,41,10,1,23.22
ORD-03-105394,2026-03-22,43,5,1,75.47
ORD-03-105395,2026-03-22,43,9,3,28.14
ORD-03-105396,2026-03-29,24,16,4,37.12
ORD-03-105397,2026-03-05,21,16,4,36.48
ORD-03-105398,2026-03-30,46,8,1,38.5
ORD-03-105399,2026-03-20,28,10,1,20.19
ORD-03-105400,2026-03-01,25,13,3,77.69
ORD-03-105401,2026-03-10,35,4,4,130.2
ORD-03-105402,2026-03-20,45,16,1,31.7
ORD-03-105403,2026-03-02,23,9,4,25.65
ORD-03-105404,2026-03-30,28,19,1,87.4
ORD-03-105405,2026-03-05,6,11,5,20.35
ORD-03-105406,2026-03-19,10,7,3,48.22
ORD-03-105407,2026-03-01,47,18,5,27.98
ORD-03-105408,2026-03-02,47,18,5,29.79
ORD-03-105409,2026-03-06,10,5,2,84.64
ORD-03-105410,2026-03-23,15,6,1,31.14
ORD-03-105411,2026-03-16,24,13,4,75.43
ORD-03-105412,2026-03-27,16,17,4,61.7
ORD-03-105413,2026-03-28,11,4,5,116.26
ORD-03-105414,2026-03-24,20,9,3,28.92
ORD-03-105415,2026-03-17,44,18,5,29.36
ORD-03-105416,2026-03-06,32,6,3,29.88
ORD-03-105417,2026-03-21,39,12,1,14.82
ORD-03-105418,2026-03-28,22,17,2,61.69
ORD-03-105419,2026-03-21,42,13,4,71.79
ORD-03-105420,2026-03-03,34,19,3,85.46
ORD-03-105421,2026-03-18,46,16,4,35.36
ORD-03-105422,2026-03-05,1,19,2,85.56
ORD-03-105423,2026-03-27,42,9,2,29.17
ORD-03-105424,2026-03-24,43,5,1,86.78
ORD-03-105425,2026-03-08,20,7,4,47.36
ORD-03-105426,2026-03-21,41,12,5,15.86
ORD-03-105427,2026-03-31,3,11,3,20.77
ORD-03-105428,2026-03-02,43,2,5,50.36
ORD-03-105429,2026-03-18,23,11,3,20.67
ORD-03-105430,2026-03-06,36,19,2,93.34
ORD-03-105431,2026-03-16,49,13,3,77.27
ORD-03-105432,2026-03-15,20,4,4,119.63
ORD-03-105433,2026-03-23,1,14,3,27.67
ORD-03-105434,2026-03-15,7,8,2,38.35
ORD-03-105435,2026-03-22,6,10,3,23.96
ORD-03-105436,2026-03-02,22,5,5,83.07
ORD-03-105437,2026-03-03,48,4,2,115.59
ORD-03-105438,2026-03-09,25,2,1,56.55
ORD-03-105439,2026-03-21,10,11,5,17.95
ORD-03-105440,2026-03-21,18,16,1,33.19
ORD-03-105441,2026-03-17,46,18,2,30.34
ORD-03-105442,2026-03-28,6,16,3,37.58
ORD-03-105443,2026-03-17,20,17,3,60.17
ORD-03-105444,2026-03-19,42,18,3,27.86
ORD-03-105445,2026-03-05,7,3,1,24.91
ORD-03-105446,2026-03-30,41,6,4,30.74
ORD-03-105447,2026-03-30,10,6,2,31.28
ORD-03-105448,2026-03-18,3,2,2,51.46
ORD-03-105449,2026-03-03,27,7,1,46.17
ORD-03-105450,2026-03-22,20,6,1,29.0
ORD-03-105451,2026-03-01,12,19,1,87.37
ORD-03-105452,2026-03-11,27,13,3,83.58
ORD-03-105453,2026-03-30,19,20,4,44.36
ORD-03-105454,2026-03-08,47,6,5,33.35
ORD-03-105455,2026-03-08,38,13,3,73.2
ORD-03-105456,2026-03-02,1,17,3,66.41
ORD-03-105457,2026-03-23,8,5,1,80.44
ORD-03-105458,2026-03-04,37,4,2,114.66
ORD-03-105459,2026-03-06,38,15,5,16.37
ORD-03-105460,2026-03-27,18,6,1,30.52
ORD-03-105461,2026-03-25,25,18,2,26.23
ORD-03-105462,2026-03-15,29,20,1,49.49
ORD-03-105463,2026-03-20,38,20,2,42.24
ORD-03-105464,2026-03-09,40,11,5,20.25
ORD-03-105465,2026-03-21,30,6,3,29.56
ORD-03-105466,2026-03-13,33,10,5,20.03
ORD-03-105467,2026-03-15,45,2,2,57.79
ORD-03-105468,2026-03-21,22,9,1,29.27
ORD-03-105469,2026-03-31,23,11,3,17.69
ORD-03-105470,2026-03-16,49,1,4,85.34
ORD-03-105471,2026-03-19,23,15,2,17.01
ORD-03-105472,2026-03-02,32,5,3,83.24
ORD-03-105473,2026-03-09,3,19,5,96.67
ORD-03-105474,2026-03-27,31,3,1,26.54
ORD-03-105475,2026-03-17,32,6,2,30.42
ORD-03-105476,2026-03-03,50,7,1,51.36
ORD-03-105477,2026-03-09,7,15,4,17.25
ORD-03-105478,2026-03-01,47,9,5,27.24
ORD-03-105479,2026-03-27,24,18,3,29.04
ORD-03-105480,2026-03-03,29,17,4,64.06
ORD-03-105481,2026-03-01,50,3,1,23.57
ORD-03-105482,2026-03-06,12,3,4,24.55
ORD-03-105483,2026-03-02,38,5,4,82.28
ORD-03-105484,2026-03-09,48,13,3,78.71
ORD-03-105485,2026-03-18,2,14,5,30.68
ORD-03-105486,2026-03-18,1,18,1,26.34
ORD-03-105487,2026-03-19,50,6,5,32.52
ORD-03-105488,2026-03-13,40,1,3,81.79
